dataset_name,json_path,source_field_name,normalized_field_name,json_value_types,occurrences,preferred_yaml_files,matched_yaml_file,matched_yaml_path,description,title,openapi_type,openapi_format,enum,all_source_field_names,all_candidate_yaml_files,all_candidate_descriptions
orders_fbs_archive,orders[].metaDetails[].decision,decision,decision,"{""string"": 31}",31,"[""03-orders-fbs.yaml""]",03-orders-fbs.yaml,components.schemas.409SupplyDeliverError.properties.data.properties.orders.items.properties.metaDetails.items.properties.decision,"[Статус проверки](https://dev.wildberries.ru/knowledge-base/articles/019e9273-118b-7b69-a25a-ea1d756f05d9/rabota-s-markirovkoi-po-modeli-fbs): - `imei`   - `pending` — Проверка маркировки продолжается. Дождитесь изменения статуса проверки   - `required` — Маркировка обязательна и не закреплена за сборочным заданием   - `imeiInvalidFormat` — Неверный формат маркировки   - `imeiAlreadySold` — Товар с этим IMEI уже продан - `uin`   - `required` — Маркировка обязательна и не закреплена за сборочным заданием   - `pending` — Проверка маркировки продолжается. Дождитесь изменения статуса проверки   - `uinInvalidFormat` — Неверный формат маркировки   - `uinBadStatus` — Некорректный статус партии   - `uinBadProcess` — Некорректная стадия обработки   - `uinBadStatusAndBadProcess` — Некорректный статус партии. Некорректная стадия обработки   - `uinNotFound` — Не найден в [ГИИС](https://minfin.gov.ru/ru/perfomance/jewels/dmdk).     При получении этой ошибки убедитесь, что УИН:       - указан в загруженной спецификации с договором на доставку. Если спецификация загружена более 30 минут назад, [удалите УИН](./orders-fbs#tag/fbsLabelIdentifiers/paths/~1api~1v3~1orders~1%7BorderId%7D~1meta/delete) из сборочного задания и [добавьте его](./orders-fbs#tag/fbsLabelIdentifiers/paths/~1api~1v3~1orders~1%7BorderId%7D~1meta~1uin/put) заново       - зарегистрирован в ГИИС ДМДК       - указан корректно и считывается с бирки без ошибок       - находится в обороте - `sgtin`   - `required` — Маркировка обязательна и не закреплена за сборочным заданием   - `pending` — Проверка маркировки продолжается. Дождитесь изменения статуса проверки   - `sgtinInvalidFormat` — Неверный формат маркировки   - `sgtinNoGS` — Маркировка не содержит GS-разделитель `\u001d`   - `sgtinHasInvalidSymbols` — Маркировка содержит некорректные символы или пробелы   - `sgtinHasNonLatinSymbols` — Маркировка содержит символы, не относящиеся к специальным или латинице   - `sgtinInvalidPattern` — Структура маркировки некорректна   - `sgtinNotFound` — Маркировка не найдена в [Честном знаке](https://chestnyznak.ru)   - `sgtinEmitted` —  Маркировка эмитирована   - `sgtinApplied` — Не пройдена процедура Ввод в оборот   - `sgtinWrittenOff` — Списан   - `sgtinRetired` — Выбыл   - `sgtinWithdrawn` — Выбыл   - `sgtinDisaggregation` — Расформирован   - `sgtinDisaggregated` — Расформирован   - `sgtinAppliedNotPaid` — Не оплачен - `gtin`   - `required` — Маркировка обязательна и не закреплена за сборочным заданием - `expiration`   - `required` — Маркировка обязательна и не закреплена за сборочным заданием - `customsDeclaration`   - `required` — Маркировка обязательна и не закреплена за сборочным заданием",,string,,[],"[""decision""]","[""03-orders-fbs.yaml"", ""04-orders-dbw.yaml"", ""05-orders-dbs.yaml"", ""06-in-store-pickup.yaml""]","[""[Статус проверки](https://dev.wildberries.ru/knowledge-base/articles/019e9273-118b-7b69-a25a-ea1d756f05d9/rabota-s-markirovkoi-po-modeli-fbs): - `imei`   - `pending` — Проверка маркировки продолжается. Дождитесь изменения статуса проверки   - `required` — Маркировка обязательна и не закреплена за сборочным заданием   - `imeiInvalidFormat` — Неверный формат маркировки   - `imeiAlreadySold` — Товар с этим IMEI уже продан - `uin`   - `required` — Маркировка обязательна и не закреплена за сборочным заданием   - `pending` — Проверка маркировки продолжается. Дождитесь изменения статуса проверки   - `uinInvalidFormat` — Неверный формат маркировки   - `uinBadStatus` — Некорректный статус партии   - `uinBadProcess` — Некорректная стадия обработки   - `uinBadStatusAndBadProcess` — Некорректный статус партии. Некорректная стадия обработки   - `uinNotFound` — Не найден в [ГИИС](https://minfin.gov.ru/ru/perfomance/jewels/dmdk).     При получении этой ошибки убедитесь, что УИН:       - указан в загруженной спецификации с договором на доставку. Если спецификация загружена более 30 минут назад, [удалите УИН](./orders-fbs#tag/fbsLabelIdentifiers/paths/~1api~1v3~1orders~1%7BorderId%7D~1meta/delete) из сборочного задания и [добавьте его](./orders-fbs#tag/fbsLabelIdentifiers/paths/~1api~1v3~1orders~1%7BorderId%7D~1meta~1uin/put) заново       - зарегистрирован в ГИИС ДМДК       - указан корректно и считывается с бирки без ошибок       - находится в обороте - `sgtin`   - `required` — Маркировка обязательна и не закреплена за сборочным заданием   - `pending` — Проверка маркировки продолжается. Дождитесь изменения статуса проверки   - `sgtinInvalidFormat` — Неверный формат маркировки   - `sgtinNoGS` — Маркировка не содержит GS-разделитель `\\u001d`   - `sgtinHasInvalidSymbols` — Маркировка содержит некорректные символы или пробелы   - `sgtinHasNonLatinSymbols` — Маркировка содержит символы, не относящиеся к специальным или латинице   - `sgtinInvalidPattern` — Структура маркировки некорректна   - `sgtinNotFound` — Маркировка не найдена в [Честном знаке](https://chestnyznak.ru)   - `sgtinEmitted` —  Маркировка эмитирована   - `sgtinApplied` — Не пройдена процедура Ввод в оборот   - `sgtinWrittenOff` — Списан   - `sgtinRetired` — Выбыл   - `sgtinWithdrawn` — Выбыл   - `sgtinDisaggregation` — Расформирован   - `sgtinDisaggregated` — Расформирован   - `sgtinAppliedNotPaid` — Не оплачен - `gtin`   - `required` — Маркировка обязательна и не закреплена за сборочным заданием - `expiration`   - `required` — Маркировка обязательна и не закреплена за сборочным заданием - `customsDeclaration`   - `required` — Маркировка обязательна и не закреплена за сборочным заданием"", ""[Статусы проверки идентификаторов маркировки](https://dev.wildberries.ru/knowledge-base/articles/019e9273-118b-7b69-a25a-ea1d756f05d9/rabota-s-markirovkoi-po-modeli-fbs). <br><br> Статусы проверки`imei`, с которыми поставку можно перевести в доставку:   - `filled` — Маркировка закреплена за сборочным заданием, проверка не требуется   - `optional` — Маркировка не закреплена за сборочным заданием и не обязательна   - `deadlineExceeded` — Проверка маркировки не завершена и будет продолжена. Проверка может завершиться и успешно, и неуспешно   - `imeiMaySell` — Товар допущен к продаже. Проверка пройдена   - `imeiSoldB2B` — Товар продан покупателю B2B, допущен к продаже повторно. Проверка пройдена  <br><br> Статусы проверки`imei`, с которыми поставку нельзя перевести в доставку:   - `required` — Маркировка обязательна и не закреплена за сборочным заданием. Проверка не пройдена   - `pending` — Проверка маркировки продолжается. Дождитесь изменения статуса проверки   - `imeiInvalidFormat` — Указан неверный формат маркировки. Проверка не пройдена   - `imeiAlreadySold` — Товар с этим IMEI уже продан. Проверка не пройдена  <br><br> Статусы проверки`uin`, с которыми поставку можно перевести в доставку:   - `filled` — Маркировка закреплена за сборочным заданием, проверка не требуется   - `deadlineExceeded` — Проверка маркировки не завершена и будет продолжена. Проверка может завершиться и успешно, и неуспешно   - `optional` — Маркировка не закреплена за сборочным заданием и не обязательна   - `uinMaySell` — Товар допущен к продаже. Проверка пройдена  <br><br> Статусы проверки`uin`, с которыми поставку нельзя перевести в доставку:   - `required` — Маркировка обязательна и не закреплена за сборочным заданием. Проверка не пройдена   - `pending` — Проверка маркировки продолжается. Дождитесь изменения статуса проверки   - `uinBadStatus` — Некорректный статус партии. Проверка не пройдена   - `uinBadProcess` — Некорректная стадия обработки. Проверка не пройдена   - `uinBadStatusAndBadProcess` — Некорректный статус партии. Некорректная стадия обработки. Проверка не пройдена   - `uinInvalidFormat` — Неверный формат маркировки. Проверка не пройдена   - `uinNotFound` — Не найден в [ГИИС](https://minfin.gov.ru/ru/perfomance/jewels/dmdk). Проверка не пройдена.     Статус может означать, что УИН:       - не указан в загруженной спецификации с договором на доставку       - не зарегистрирован в ГИИС ДМДК       - указан некорректно и считывается с бирки с ошибками       - не находится в обороте  <br><br> Статусы проверки `sgtin`, с которыми поставку можно перевести в доставку:   - `filled` — Маркировка закреплена за сборочным заданием, проверка не требуется   - `deadlineExceeded` — Проверка маркировки не завершена и будет продолжена. Проверка может завершиться и успешно, и неуспешно   - `optional` — Маркировка не закреплена за сборочным заданием и не обязательна   - `sgtinIntroduced` — Товар допущен к продаже. Проверка пройдена   - `sgtinSoldB2B` — Товар продан покупателю B2B, допущен к продаже повторно. Проверка пройдена  <br><br> Статусы проверки `sgtin`, с которыми поставку нельзя перевести в доставку:   - `required` — Маркировка обязательна и не закреплена за сборочным заданием. Проверка не пройдена   - `pending` — Проверка маркировки продолжается. Дождитесь изменения статуса проверки   - `sgtinInvalidFormat` — Неверный формат маркировки. Проверка не пройдена   - `sgtinNoGS` — Маркировка не содержит GS-разделитель `\\u001d`. Проверка не пройдена   - `sgtinHasInvalidSymbols` — Маркировка содержит некорректные символы или пробелы. Проверка не пройдена   - `sgtinHasNonLatinSymbols` — Маркировка содержит символы, не относящиеся к специальным или латинице. Проверка не пройдена   - `sgtinInvalidPattern` — Структура маркировки некорректна. Проверка не пройдена   - `sgtinNotFound` — Маркировка не найдена в [Честном знаке](https://chestnyznak.ru). Проверка не пройдена   - `sgtinEmitted` —  Маркировка эмитирована. Проверка не пройдена   - `sgtinApplied` — Не пройдена процедура Ввод в оборот. Проверка не пройдена   - `sgtinWrittenOff` — Списан. Проверка не пройдена   - `sgtinWithdrawn` — Выбыл. Проверка не пройдена   - `sgtinRetired` — Выбыл. Проверка не пройдена   - `sgtinDisaggregated` — Расформирован. Проверка не пройдена   - `sgtinDisaggregation` — Расформирован. Проверка не пройдена   - `sgtinAppliedNotPaid` — Не оплачен. Проверка не пройдена  <br><br> Статусы проверки `gtin`, с которыми поставку можно перевести в доставку:   - `filled` — Маркировка закреплена за сборочным заданием, проверка не требуется   - `optional` — Маркировка не закреплена за сборочным заданием и не обязательна   - `required` — Маркировка обязательна и не закреплена за сборочным заданием. Проверка не пройдена  <br><br> Статусы проверки `expiration`, с которыми поставку можно перевести в доставку:   - `filled` — Маркировка закреплена за сборочным заданием, проверка не требуется   - `optional` — Маркировка не закреплена за сборочным заданием и не обязательна   - `required` — Маркировка обязательна и не закреплена за сборочным заданием. Проверка не пройдена  <br><br> Статусы проверки `customsDeclaration`, с которыми поставку можно перевести в доставку:   - `filled` — Маркировка закреплена за сборочным заданием, проверка не требуется   - `required` — Маркировка обязательна и не закреплена за сборочным заданием. Проверка не пройдена"", ""Статус проверки: - `sgtin`   - `sgtinInvalidFormat` — Invalid format   - `sgtinNotFound` — Label identifier not found in [Chestny ZNAK](https://chestnyznak.ru/en/)   - `sgtinEmitted` —  Label identifier has been issued   - `sgtinApplied` — Putting into circulation not completed   - `sgtinWrittenOff` — Written off   - `sgtinRetired` — Retired   - `sgtinWithdrawn` — Withdrawn   - `sgtinDisaggregation` — Disaggregation   - `sgtinDisaggregated` — Disaggregated   - `sgtinAppliedNotPaid` — Not paid   - `pending` — Label identifier for inspection"", ""State: - `imei`   - `pending` — Label identifier for inspection   - `optional` — Label identifier is not required   - `filled` — Validation passed   - `deadlineExceeded` — Validation passed   - `imeiMaySell` — The item is approved for sale. Validation passed   - `imeiSoldB2B` — The item was sold to a B2B buyer and allowed to be sold again. Validation passed   - `required` — Required label identifier is not filled. Validation failed   - `imeiInvalidFormat` — Invalid format. Validation failed   - `imeiAlreadySold` — The item with this IMEI has already been sold. Validation failed - `uin`   - `filled` — Validation passed   - `optional` — Label identifier is not required - `sgtin`   - `pending` — Label identifier for inspection   - `optional` — Label identifier is not required   - `filled` — Validation passed   - `deadlineExceeded` — Validation passed   - `sgtinIntroduced` — The item is approved for sale. Validation passed   - `sgtinSoldB2B` — The item was sold to a B2B buyer and allowed to be sold again. Validation passed   - `required` — Required label identifier is not filled. Validation failed   - `sgtinInvalidFormat` — Invalid format. Validation failed   - `sgtinNotFound` — Label identifier not found in [Chestny ZNAK](https://chestnyznak.ru/en/). Validation failed   - `sgtinEmitted` —  Label identifier has been issued. Validation failed   - `sgtinApplied` — Putting into circulation not completed. Validation failed   - `sgtinWrittenOff` — Written off. Validation failed   - `sgtinRetired` — Retired. Validation failed   - `sgtinWithdrawn` — Withdrawn. Validation failed   - `sgtinDisaggregation` — Disaggregation. Validation failed   - `sgtinDisaggregated` — Disaggregated. Validation failed   - `sgtinAppliedNotPaid` — Not paid. Validation failed - `gtin`   - `optional` — Label identifier is not required   - `filled` — Validation passed - `customsDeclaration`   - `optional` — Label identifier is not required   - `filled` — Validation passed"", ""Label identifiers validation errors. <br> - `imei`   - `pending` — Label identifier validation continues. Wait for the validation status to change   - `required` — Required label identifier is not added to the assembly order   - `imeiInvalidFormat` — Invalid format   - `imeiAlreadySold` — The item with this IMEI has already been sold - `uin`   - `required` — Маркировка обязательна и не закреплена за сборочным заданием - `sgtin`   - `pending` — Label identifier validation continues. Wait for the validation status to change   - `required` — Required label identifier is not added to the assembly order   - `sgtinInvalidFormat` — Invalid format   - `sgtinNotFound` — Label identifier not found in [Chestny ZNAK](https://chestnyznak.ru/en/)   - `sgtinEmitted` —  Label identifier has been issued   - `sgtinApplied` — Putting into circulation not completed   - `sgtinWrittenOff` — Written off   - `sgtinRetired` — Retired   - `sgtinWithdrawn` — Withdrawn   - `sgtinDisaggregated` — Disaggregated   - `sgtinDisaggregation` — Disaggregation   - `sgtinAppliedNotPaid` — Not paid - `gtin`   - `required` — Required label identifier is not added to the assembly order - `expiration`   - `required` — Required label identifier is not added to the assembly order - `customsDeclaration`   - `required` — Required label identifier is not added to the assembly order"", ""Label identifiers validation statuses. <br> - `imei`   - `filled` — Label identifier is added to the assembly order, validation is not required   - `deadlineExceeded` — Label identifier validation is not completed and will continue. The validation can pass or fail   - `optional` — Label identifier is not required. Validation passed   - `imeiMaySell` — The item is approved for sale. Validation passed   - `imeiSoldB2B` — The item was sold to a B2B buyer and approved for sale again. Validation passed   - `pending` — Label identifier validation continues. Wait for the validation status to change   - `required` — Required label identifier is not added to the assembly order. Validation failed   - `imeiInvalidFormat` — Invalid format. Validation failed   - `imeiAlreadySold` — The item with this IMEI has already been sold. Validation failed - `uin`   - `filled` — Label identifier is added to the assembly order, validation is not required   - `optional` — Label identifier is not required. Validation passed   - `required` — Required label identifier is not added to the assembly order. Validation failed - `sgtin`   - `filled` — Label identifier is added to the assembly order, validation is not required   - `deadlineExceeded` —  Label identifier validation is not completed and will continue. The validation can pass or fail   - `optional` — Label identifier is not required. Validation passed   - `sgtinIntroduced` — The item is approved for sale. Validation passed   - `sgtinSoldB2B` — The item was sold to a B2B buyer and approved for sale again. Validation passed   - `pending` — Label identifier validation continues. Wait for the validation status to change   - `required` — Required label identifier is not added to the assembly order. Validation failed   - `sgtinInvalidFormat` — Invalid format. Validation failed   - `sgtinNotFound` — Label identifier not found in [Chestny ZNAK](https://chestnyznak.ru/en/). Validation failed   - `sgtinEmitted` —  Label identifier has been issued. Validation failed   - `sgtinApplied` — Putting into circulation not completed. Validation failed   - `sgtinWrittenOff` — Written off. Validation failed   - `sgtinRetired` — Retired. Validation failed   - `sgtinWithdrawn` — Withdrawn. Validation failed   - `sgtinDisaggregated` — Disaggregated. Validation failed   - `sgtinDisaggregation` — Disaggregation. Validation failed   - `sgtinAppliedNotPaid` — Not paid. Validation failed - `gtin`   - `filled` — Label identifier is added to the assembly order, validation is not required   - `optional` — Label identifier is not required. Validation passed   - `required` — Required label identifier is not added to the assembly order. Validation failed - `customsDeclaration`   - `filled` — Label identifier is added to the assembly order, validation is not required   - `optional` — Label identifier is not required. Validation passed   - `required` — Required label identifier is not added to the assembly order. Validation failed""]"
orders_fbs_archive,orders[].metaDetails[].key,key,key,"{""string"": 31}",31,"[""03-orders-fbs.yaml""]",03-orders-fbs.yaml,components.schemas.409SupplyDeliverError.properties.data.properties.orders.items.properties.metaDetails.items.properties.key,Идентификатор маркировки,,string,,[],"[""key""]","[""03-orders-fbs.yaml"", ""04-orders-dbw.yaml"", ""05-orders-dbs.yaml"", ""06-in-store-pickup.yaml""]","[""Идентификатор маркировки"", ""Label identifier"", ""Name of label identifier to delete. Only one value is passed"", ""Label identifiers type to delete. Only one value is passed""]"
orders_fbs_archive,orders[].metaDetails[].value,value,value,"{""string"": 31}",31,"[""03-orders-fbs.yaml""]",03-orders-fbs.yaml,components.schemas.v3.APIErrorV2.properties.errors.items.properties.value,"Значение параметра, где произошла ошибка",,,,[],"[""value""]","[""02-items.yaml"", ""03-orders-fbs.yaml"", ""04-orders-dbw.yaml"", ""05-orders-dbs.yaml"", ""06-in-store-pickup.yaml"", ""07-orders-fbw.yaml"", ""08-promotion.yaml"", ""09-communications.yaml"", ""11-analytics.yaml"", ""13-finances.yaml""]","[""Characteristic value"", ""Characteristic values. <br> Data type — array of strings or number — depends on the characteristic data type. For more details see the description of the `charcType` field in the [Subcategory characteristics](./work-with-products#tag/paths/~1content~1v2~1object~1charcs~1%7BsubjectId%7D/get) method. <br> The allowed number of values is specified in the `maxCount` field of the [Subcategory characteristics](./work-with-products#tag/paths/~1content~1v2~1object~1charcs~1%7BsubjectId%7D/get) method"", ""Value of the parameter where the error occurred"", ""Значение параметра, где произошла ошибка"", ""Значение идентификатора маркировки"", ""Label identifier value"", ""Rate, ₽ per liter"", ""Minimum bid, kopecks"", ""Average items ordered""]"
orders_fbs_archive,orders[].nmId,nmId,nm_id,"{""integer"": 13}",13,"[""03-orders-fbs.yaml""]",03-orders-fbs.yaml,components.schemas.v3.ArchiveOrder.properties.product.properties.nmId,Артикул WB,,integer,,[],"[""nmID"", ""nmId"", ""nm_id""]","[""02-items.yaml"", ""03-orders-fbs.yaml"", ""04-orders-dbw.yaml"", ""05-orders-dbs.yaml"", ""06-in-store-pickup.yaml"", ""07-orders-fbw.yaml"", ""08-promotion.yaml"", ""09-communications.yaml"", ""11-analytics.yaml"", ""12-reports.yaml"", ""13-finances.yaml""]","[""WB item number"", ""WB item number for next listing page"", ""Wildberries item number"", ""Артикул WB"", ""WB item number ID"", ""WB article number"", ""Wildberries article number""]"
orders_fbs_archive,orders[].officeId,officeId,office_id,"{""integer"": 13}",13,"[""03-orders-fbs.yaml""]",03-orders-fbs.yaml,paths./api/v3/passes.post.requestBody.content.application/json.schema.properties.officeId,ID склада,,integer,int64,[],"[""officeId"", ""officeID""]","[""02-items.yaml"", ""03-orders-fbs.yaml"", ""11-analytics.yaml"", ""12-reports.yaml""]","[""Office ID"", ""ID склада"", ""ID склада WB, к которому привязан склад продавца"", ""Warehouse ID""]"
orders_fbs_archive,orders[].options,options,options,"{""object"": 13}",13,"[""03-orders-fbs.yaml""]",03-orders-fbs.yaml,components.schemas.v3.ArchiveOrder.properties.options,Опции заказа,,object,,[],"[""options""]","[""01-general.yaml"", ""03-orders-fbs.yaml"", ""04-orders-dbw.yaml"", ""05-orders-dbs.yaml""]","[""Activated options"", ""Options included in the package"", ""Опции заказа"", ""Order options""]"
orders_fbs_archive,orders[].options.isB2B,isB2B,is_b2_b,"{""boolean"": 13}",13,"[""03-orders-fbs.yaml""]",03-orders-fbs.yaml,components.schemas.v3.ArchiveOrder.properties.options.properties.isB2B,Признак B2B-продажи:   - `false` — не B2B-продажа   - `true` — B2B-продажа,,boolean,,[],"[""isB2B""]","[""03-orders-fbs.yaml""]","[""Признак B2B-продажи:   - `false` — не B2B-продажа   - `true` — B2B-продажа""]"
orders_fbs_archive,orders[].orderCode,orderCode,order_code,"{""string"": 13}",13,"[""03-orders-fbs.yaml""]",06-in-store-pickup.yaml,components.schemas.api.CheckIdentityRequest.properties.orderCode,Unique buyer order ID,,string,,[],"[""orderCode""]","[""06-in-store-pickup.yaml""]","[""Unique buyer order ID""]"
orders_fbs_archive,orders[].orderId,orderId,order_id,"{""integer"": 13}",13,"[""03-orders-fbs.yaml""]",03-orders-fbs.yaml,paths./api/v3/supplies/orders/reshipment.get.responses.200.content.application/json.schema.properties.orders.items.properties.orderID,ID сборочного задания,,,,[],"[""orderID"", ""orderId""]","[""03-orders-fbs.yaml"", ""04-orders-dbw.yaml"", ""05-orders-dbs.yaml"", ""06-in-store-pickup.yaml"", ""12-reports.yaml"", ""13-finances.yaml""]","[""ID сборочного задания"", ""Номер заказа"", ""Assembly order ID"", ""Assembly order ID with successfully set data"", ""Assembly order number""]"
orders_fbs_archive,orders[].orderUid,orderUid,order_uid,"{""string"": 13}",13,"[""03-orders-fbs.yaml""]",03-orders-fbs.yaml,components.schemas.v3.ArchiveOrder.properties.orderUid,ID транзакции для группировки сборочных заданий. Сборочные задания в одной корзине покупателя будут иметь одинаковый `orderUid`,,string,,[],"[""orderUid"", ""order_uid""]","[""03-orders-fbs.yaml"", ""04-orders-dbw.yaml"", ""05-orders-dbs.yaml"", ""13-finances.yaml""]","[""ID транзакции для группировки сборочных заданий. Сборочные задания в одной корзине покупателя будут иметь одинаковый `orderUid`"", ""Transaction ID for order grouping. Orders in the same buyer's cart will have the same `orderUid`"", ""Transaction ID for order grouping. Orders in the same buyer's cart will have the same `orderUid`."", ""Cart ID.<br>Orders in the same buyer's cart will have the same `orderUid`"", ""Transaction ID. Orders in the same buyer's cart will have the same `order_uid`""]"
orders_fbs_archive,orders[].payMode,payMode,pay_mode,"{""string"": 13}",13,"[""03-orders-fbs.yaml""]",06-in-store-pickup.yaml,components.schemas.api.NewOrder.properties.payMode,Pay mode:   - `prepaid` — prepaid   - `postpaid` — postpaid   - `unknown` — unknown,,string,,[],"[""payMode""]","[""06-in-store-pickup.yaml""]","[""Pay mode:   - `prepaid` — prepaid   - `postpaid` — postpaid   - `unknown` — unknown""]"
orders_fbs_archive,orders[].price,price,price,"{""integer"": 13}",13,"[""03-orders-fbs.yaml""]",03-orders-fbs.yaml,components.schemas.v3.ArchiveOrder.properties.priceInfo.properties.price,"Цена в валюте продажи с учетом всех скидок, кроме скидки по WB Кошельку, умноженная на 100",,integer,,[],"[""price""]","[""02-items.yaml"", ""03-orders-fbs.yaml"", ""04-orders-dbw.yaml"", ""05-orders-dbs.yaml"", ""06-in-store-pickup.yaml"", ""08-promotion.yaml"", ""09-communications.yaml"", ""11-analytics.yaml"", ""12-reports.yaml""]","[""Price, ₽<br> Specified when adding the size"", ""Price, ₽"", ""Price. You can get the currency with the [Get items with prices](./work-with-products#tag/Prices-and-Discounts/paths/~1api~1v2~1list~1goods~1filter/get) and [Get items with prices by item numbers](./work-with-products#tag/Prices-and-Discounts/paths/~1api~1v2~1list~1goods~1filter/post) methods, the `currencyIsoCode4217` field"", ""Price"", ""Цена в валюте продажи с учетом всех скидок, кроме скидки по WB Кошельку, умноженная на 100"", ""Цена в валюте продажи с учётом всех скидок, кроме скидки по WB Кошельку, умноженная на 100. Код валюты продажи — в поле `currencyCode`. Предоставляется в информационных целях"", ""The price in the currency of sale including all discounts, except WB Wallet discount, multiplied by 100. You can find a currency code in the `currencyCode`. Provided for informational purposes only"", ""Cost of placement by day for type `1`"", ""Current retail price"", ""Placement costs"", ""Actual price with all discounts applied. Charged to the buyer"", ""Price including VAT""]"
orders_fbs_archive,orders[].priceInfo,priceInfo,price_info,"{""object"": 13}",13,"[""03-orders-fbs.yaml""]",03-orders-fbs.yaml,components.schemas.v3.ArchiveOrder.properties.priceInfo,Информация о цене заказа,,object,,[],"[""priceInfo""]","[""03-orders-fbs.yaml""]","[""Информация о цене заказа""]"
orders_fbs_archive,orders[].priceInfo.convertedCurrencyCode,convertedCurrencyCode,converted_currency_code,"{""integer"": 13}",13,"[""03-orders-fbs.yaml""]",03-orders-fbs.yaml,components.schemas.v3.ArchiveOrder.properties.priceInfo.properties.convertedCurrencyCode,Код валюты страны продавца,,integer,,[],"[""convertedCurrencyCode""]","[""03-orders-fbs.yaml"", ""04-orders-dbw.yaml"", ""05-orders-dbs.yaml"", ""06-in-store-pickup.yaml""]","[""Код валюты страны продавца"", ""Currency code of the seller country"", ""Seller country currency code""]"
orders_fbs_archive,orders[].priceInfo.convertedPrice,convertedPrice,converted_price,"{""integer"": 13}",13,"[""03-orders-fbs.yaml""]",03-orders-fbs.yaml,components.schemas.v3.ArchiveOrder.properties.priceInfo.properties.convertedPrice,"Цена в валюте страны продавца с учетом всех скидок, кроме скидки по WB Кошельку, умноженная на 100",,integer,,[],"[""convertedPrice""]","[""03-orders-fbs.yaml"", ""04-orders-dbw.yaml"", ""05-orders-dbs.yaml"", ""06-in-store-pickup.yaml""]","[""Цена в валюте страны продавца с учетом всех скидок, кроме скидки по WB Кошельку, умноженная на 100"", ""Цена в валюте страны продавца с учетом всех скидок, кроме скидки по WB Кошельку, умноженная на 100. Предоставляется в информационных целях"", ""The price in the currency of the seller country including all discounts, except WB Wallet discount, multiplied by 100. Provided for informational purposes only"", ""The price in the currency of the seller country including all discounts, except WB Wallet discount, multiplied by 100. You can find a currency code in the `currencyCode` field. Provided for informational purposes only""]"
orders_fbs_archive,orders[].priceInfo.currencyCode,currencyCode,currency_code,"{""integer"": 13}",13,"[""03-orders-fbs.yaml""]",03-orders-fbs.yaml,components.schemas.v3.ArchiveOrder.properties.priceInfo.properties.currencyCode,Код валюты продажи,,integer,,[],"[""currencyCode"", ""currency_code""]","[""03-orders-fbs.yaml"", ""04-orders-dbw.yaml"", ""05-orders-dbs.yaml"", ""06-in-store-pickup.yaml"", ""08-promotion.yaml"", ""09-communications.yaml""]","[""Код валюты продажи"", ""Sale currency code"", ""Currency in ISO 4217 format"", ""Price currency code""]"
orders_fbs_archive,orders[].priceInfo.price,price,price,"{""integer"": 13}",13,"[""03-orders-fbs.yaml""]",03-orders-fbs.yaml,components.schemas.v3.ArchiveOrder.properties.priceInfo.properties.price,"Цена в валюте продажи с учетом всех скидок, кроме скидки по WB Кошельку, умноженная на 100",,integer,,[],"[""price""]","[""02-items.yaml"", ""03-orders-fbs.yaml"", ""04-orders-dbw.yaml"", ""05-orders-dbs.yaml"", ""06-in-store-pickup.yaml"", ""08-promotion.yaml"", ""09-communications.yaml"", ""11-analytics.yaml"", ""12-reports.yaml""]","[""Price, ₽<br> Specified when adding the size"", ""Price, ₽"", ""Price. You can get the currency with the [Get items with prices](./work-with-products#tag/Prices-and-Discounts/paths/~1api~1v2~1list~1goods~1filter/get) and [Get items with prices by item numbers](./work-with-products#tag/Prices-and-Discounts/paths/~1api~1v2~1list~1goods~1filter/post) methods, the `currencyIsoCode4217` field"", ""Price"", ""Цена в валюте продажи с учетом всех скидок, кроме скидки по WB Кошельку, умноженная на 100"", ""Цена в валюте продажи с учётом всех скидок, кроме скидки по WB Кошельку, умноженная на 100. Код валюты продажи — в поле `currencyCode`. Предоставляется в информационных целях"", ""The price in the currency of sale including all discounts, except WB Wallet discount, multiplied by 100. You can find a currency code in the `currencyCode`. Provided for informational purposes only"", ""Cost of placement by day for type `1`"", ""Current retail price"", ""Placement costs"", ""Actual price with all discounts applied. Charged to the buyer"", ""Price including VAT""]"
orders_fbs_archive,orders[].product,product,product,"{""object"": 13}",13,"[""03-orders-fbs.yaml""]",03-orders-fbs.yaml,components.schemas.v3.ArchiveOrder.properties.product,Информация о товаре,,object,,[],"[""product""]","[""03-orders-fbs.yaml"", ""11-analytics.yaml""]","[""Информация о товаре"", ""Listing""]"
orders_fbs_archive,orders[].product.article,article,article,"{""string"": 13}",13,"[""03-orders-fbs.yaml""]",03-orders-fbs.yaml,components.schemas.v3.ArchiveOrder.properties.product.properties.article,Артикул продавца,,string,,[],"[""article""]","[""03-orders-fbs.yaml"", ""04-orders-dbw.yaml"", ""05-orders-dbs.yaml"", ""06-in-store-pickup.yaml""]","[""Артикул продавца"", ""Seller item number""]"
